pool_name,Individual_ID,demux_dons,vir_res,n_vir_dons,init_ratio,final_dons,cell_counts,n_final_dons,final_ratio,status
NPSAD-20201106-C2-cDNA,Donor_932,donor2,3876,6,0.193249239666949,donor2,2928,6,0.214977973568282,kept
NPSAD-20201106-C2-cDNA,Donor_289,donor3,3518,6,0.175400109687391,donor3,2415,6,0.177312775330396,kept
NPSAD-20201106-C2-cDNA,Donor_435,donor4,3406,6,0.169816024330658,donor5,1892,6,0.138913362701909,kept
NPSAD-20201106-C2-cDNA,Donor_1256,donor5,2586,6,0.128932542254574,donor4,1935,6,0.142070484581498,kept
NPSAD-20201106-C2-cDNA,Donor_913,donor6,2495,6,0.124395472902229,donor6,1512,6,0.111013215859031,kept
NPSAD-20201106-A1-cDNA,Donor_586,donor1,4342,6,0.257976353157863,donor1,3460,6,0.281965609974737,kept
NPSAD-20201106-A1-cDNA,Donor_486,donor2,3681,6,0.218703582674826,donor3,2764,6,0.225246516176351,kept
NPSAD-20201106-A1-cDNA,Donor_1394,donor3,3510,6,0.208543758540788,donor2,2811,6,0.229076684866759,kept
NPSAD-20201106-A1-cDNA,Donor_79,donor4,2153,6,0.127918721406928,donor4,1221,6,0.0995028929997555,kept
NPSAD-20201106-A1-cDNA,Donor_69,donor5,1715,6,0.101895312221496,donor5,1018,6,0.0829598239752261,kept
NPSAD-20201106-A1-cDNA,Donor_28,donor6,1430,6,0.0849622719980987,donor6,997,6,0.0812484720071714,kept
NPSAD-20201106-A2-cDNA,Donor_586,donor1,6137,6,0.271488608714886,donor1,4405,6,0.27968253968254,kept
NPSAD-20201106-A2-cDNA,Donor_486,donor2,5211,6,0.230524220305242,donor3,3740,6,0.237460317460317,kept
NPSAD-20201106-A2-cDNA,Donor_1394,donor3,5054,6,0.223578854235789,donor2,3761,6,0.238793650793651,kept
NPSAD-20201106-A2-cDNA,Donor_79,donor4,2514,6,0.111214333112143,donor4,1480,6,0.093968253968254,kept
NPSAD-20201106-A2-cDNA,Donor_69,donor5,2068,6,0.0914841849148418,donor5,1244,6,0.078984126984127,kept
NPSAD-20201106-A2-cDNA,Donor_28,donor6,1621,6,0.071709798717098,donor6,1120,6,0.0711111111111111,kept
NPSAD-20201110-A1-cDNA,Donor_1053,donor1,4021,5,0.262535910159311,donor1,3085,5,0.274906433790768,kept
NPSAD-20201110-A1-cDNA,Donor_39,donor2,3192,5,0.208409506398537,donor2,2472,5,0.22028158973445,kept
NPSAD-20201110-A1-cDNA,Donor_144,donor3,3110,5,0.203055628101332,donor4,2085,5,0.185795758331848,kept
NPSAD-20201110-A1-cDNA,Donor_306,donor4,3007,5,0.196330634630452,donor3,2255,5,0.200944573159865,kept
NPSAD-20201110-A1-cDNA,Donor_250,donor5,1986,5,0.129668320710368,donor5,1325,5,0.118071644983069,kept
NPSAD-20201110-A2-cDNA,Donor_1053,donor1,3657,5,0.2495904995905,donor1,2881,5,0.257600143061516,kept
NPSAD-20201110-A2-cDNA,Donor_39,donor2,3111,5,0.212325962325962,donor2,2546,5,0.227646638054363,kept
NPSAD-20201110-A2-cDNA,Donor_144,donor3,3013,5,0.205637455637456,donor4,2134,5,0.190808297567954,kept
NPSAD-20201110-A2-cDNA,Donor_306,donor4,2938,5,0.2005187005187,donor3,2250,5,0.20118025751073,kept
NPSAD-20201110-A2-cDNA,Donor_250,donor5,1933,5,0.131927381927382,donor5,1373,5,0.122764663805436,kept
NPSAD-20201110-C1-cDNA,Donor_1005,donor1,4388,5,0.474532280739699,donor1,3332,4,0.560848342029961,kept
NPSAD-20201110-C1-cDNA,Donor_1210,donor2,2290,5,0.2476478858008,donor2,1372,4,0.230937552600572,kept
NPSAD-20201110-C1-cDNA,Donor_887,donor3,1455,5,0.157348329187845,donor3,886,4,0.149133142568591,kept
NPSAD-20201110-C1-cDNA,Donor_125,donor4,987,5,0.106737320211961,donor4,351,4,0.0590809628008753,kept
NPSAD-20201110-C1-cDNA,,donor5,127,5,0.013734184059695,donor5,0,4,0,removed
NPSAD-20201110-C2-cDNA,Donor_1005,donor1,4035,5,0.430951618071131,donor1,3130,4,0.536878216123499,kept
NPSAD-20201110-C2-cDNA,Donor_1210,donor2,2370,5,0.253123998718359,donor2,1375,4,0.235849056603774,kept
NPSAD-20201110-C2-cDNA,Donor_887,donor3,1474,5,0.157428174730321,donor3,900,4,0.154373927958834,kept
NPSAD-20201110-C2-cDNA,Donor_125,donor4,1078,5,0.115134038235608,donor4,425,4,0.0728987993138937,kept
NPSAD-20201110-C2-cDNA,,donor5,406,5,0.0433621702445797,donor5,0,4,0,removed
NPSAD-20201111-A1-cDNA,Donor_723,donor1,5986,4,0.658380994280686,donor1,4899,3,0.72267296061366,kept
NPSAD-20201111-A1-cDNA,Donor_765,donor2,2485,4,0.273317201935768,donor2,1528,3,0.225401976692728,kept
NPSAD-20201111-A1-cDNA,Donor_1351,donor3,619,4,0.0680818301803784,donor3,352,3,0.0519250626936126,kept
NPSAD-20201111-A1-cDNA,,donor4,2,4,0.00021997360316762,donor4,0,3,0,removed
NPSAD-20201111-A2-cDNA,Donor_723,donor1,5845,4,0.64514348785872,donor1,4692,2,0.776435545258977,kept
NPSAD-20201111-A2-cDNA,Donor_765,donor2,2561,4,0.282671081677704,donor2,1351,2,0.223564454741023,kept
NPSAD-20201111-A2-cDNA,Donor_1351,donor3,651,4,0.0718543046357616,donor3,0,2,0,removed
NPSAD-20201111-A2-cDNA,,donor4,3,4,0.00033112582781457,donor4,0,2,0,removed
NPSAD-20201111-C1-cDNA,Donor_350,donor1,4680,6,0.253233050159623,donor1,3922,6,0.260805958239128,kept
NPSAD-20201111-C1-cDNA,Donor_97,donor2,4365,6,0.236188517937341,donor2,3782,6,0.251496209602341,kept
NPSAD-20201111-C1-cDNA,Donor_596,donor3,3530,6,0.191006980141767,donor3,2871,6,0.190916345258678,kept
NPSAD-20201111-C1-cDNA,Donor_1442,donor4,2718,6,0.147069963746551,donor4,2159,6,0.143569623620162,kept
NPSAD-20201111-C1-cDNA,Donor_942,donor5,2580,6,0.139602835344408,donor5,2141,6,0.14237265593829,kept
NPSAD-20201111-C1-cDNA,Donor_678,donor6,608,6,0.0328986526703101,donor6,163,6,0.0108392073414018,kept
NPSAD-20201111-C2-cDNA,Donor_350,donor1,5066,5,0.266043482827434,donor1,4292,5,0.270022019502988,kept
NPSAD-20201111-C2-cDNA,Donor_97,donor2,4676,5,0.245562440920071,donor2,4012,5,0.252406417112299,kept
NPSAD-20201111-C2-cDNA,Donor_596,donor3,3813,5,0.200241571263523,donor3,3123,5,0.196476879521862,kept
NPSAD-20201111-C2-cDNA,Donor_1442,donor4,2748,5,0.144312572208802,donor5,2226,5,0.140044039005977,kept
NPSAD-20201111-C2-cDNA,Donor_942,donor5,2739,5,0.14383993278017,donor4,2242,5,0.141050644856873,kept
NPSAD-20201112-A1-cDNA,Donor_1371,donor1,5009,4,0.417347108815198,donor1,4116,4,0.418462789751932,kept
NPSAD-20201112-A1-cDNA,Donor_20,donor2,3400,4,0.28328611898017,donor2,2967,4,0.301647010980073,kept
NPSAD-20201112-A1-cDNA,Donor_567,donor3,2690,4,0.22412931178137,donor3,2299,4,0.233733224888166,kept
NPSAD-20201112-A1-cDNA,Donor_371,donor4,903,4,0.0752374604232628,donor4,454,4,0.0461569743798292,kept
NPSAD-20201112-A2-cDNA,Donor_1371,donor1,5239,4,0.418684568049229,donor1,4229,4,0.416896687697161,kept
NPSAD-20201112-A2-cDNA,Donor_20,donor2,3517,4,0.281067689602813,donor2,3037,4,0.29938880126183,kept
NPSAD-20201112-A2-cDNA,Donor_567,donor3,2773,4,0.221609526092863,donor3,2342,4,0.230875394321767,kept
NPSAD-20201112-A2-cDNA,Donor_371,donor4,984,4,0.0786382162550947,donor4,536,4,0.0528391167192429,kept
NPSAD-20201113-A1-cDNA,Donor_316,donor1,5420,6,0.267971917334124,donor5,1443,6,0.122039918809202,kept
NPSAD-20201113-A1-cDNA,Donor_413,donor2,4622,6,0.228517749431425,donor1,3567,6,0.301674560216509,kept
NPSAD-20201113-A1-cDNA,Donor_1311,donor3,3098,6,0.153169188173638,donor3,1945,6,0.164495940460081,kept
NPSAD-20201113-A1-cDNA,Donor_820,donor4,2696,6,0.133293780282804,donor4,1745,6,0.147581190798376,kept
NPSAD-20201113-A1-cDNA,Donor_201,donor5,2639,6,0.130475625432611,donor2,1982,6,0.167625169147497,kept
NPSAD-20201113-A1-cDNA,Donor_1466,donor6,1751,6,0.086571739345397,donor6,1142,6,0.0965832205683356,kept
NPSAD-20201113-A2-cDNA,Donor_316,donor1,6408,6,0.278318276580959,donor5,1660,6,0.126582278481013,kept
NPSAD-20201113-A2-cDNA,Donor_413,donor2,5489,6,0.23840340514246,donor1,4040,6,0.308067713893549,kept
NPSAD-20201113-A2-cDNA,Donor_1311,donor3,3370,6,0.146369006254343,donor2,2152,6,0.164099435717554,kept
NPSAD-20201113-A2-cDNA,Donor_820,donor4,3070,6,0.133339124391939,donor4,1912,6,0.145798383407046,kept
NPSAD-20201113-A2-cDNA,Donor_201,donor5,2874,6,0.124826268241835,donor3,2098,6,0.159981698947689,kept
NPSAD-20201113-A2-cDNA,Donor_1466,donor6,1813,6,0.0787439193884642,donor6,1252,6,0.0954704895531493,kept
NPSAD-20201113-C1-cDNA,Donor_1071,donor1,4789,6,0.255467833137736,donor1,3606,6,0.286190476190476,kept
NPSAD-20201113-C1-cDNA,Donor_896,donor2,3877,6,0.20681745439027,donor2,2551,6,0.202460317460317,kept
NPSAD-20201113-C1-cDNA,Donor_890,donor3,3512,6,0.187346633948576,donor4,2026,6,0.160793650793651,kept
NPSAD-20201113-C1-cDNA,Donor_1175,donor4,2928,6,0.156193321241865,donor3,2392,6,0.18984126984127,kept
NPSAD-20201113-C1-cDNA,Donor_671,donor5,2112,6,0.112664034994132,donor5,1358,6,0.107777777777778,kept
NPSAD-20201113-C1-cDNA,Donor_1223,donor6,1528,6,0.0815107222874213,donor6,667,6,0.0529365079365079,kept
NPSAD-20201113-C2-cDNA,Donor_1071,donor1,4481,6,0.254718053660755,donor1,3540,6,0.291022689904637,kept
NPSAD-20201113-C2-cDNA,Donor_896,donor2,3677,6,0.209015461573442,donor2,2459,6,0.202153896744492,kept
NPSAD-20201113-C2-cDNA,Donor_890,donor3,3215,6,0.182753524329241,donor4,1908,6,0.156856297270635,kept
NPSAD-20201113-C2-cDNA,Donor_1175,donor4,2737,6,0.155582082764893,donor3,2244,6,0.184478789871753,kept
NPSAD-20201113-C2-cDNA,Donor_671,donor5,1983,6,0.112721691678035,donor5,1331,6,0.109421243012167,kept
NPSAD-20201113-C2-cDNA,Donor_1223,donor6,1499,6,0.0852091859936335,donor6,682,6,0.056067083196317,kept
NPSAD-20201117-A1-cDNA,Donor_1141,donor1,3977,3,0.454982267475117,donor1,2833,3,0.418835008870491,kept
NPSAD-20201117-A1-cDNA,Donor_593,donor2,2502,3,0.28623727262327,donor3,1931,3,0.285481963335305,kept
NPSAD-20201117-A1-cDNA,Donor_691,donor3,2262,3,0.258780459901613,donor2,2000,3,0.295683027794205,kept
NPSAD-20201117-A2-cDNA,Donor_690,donor1,4083,4,0.342332522847321,donor1,3417,4,0.360519096855877,kept
NPSAD-20201117-A2-cDNA,Donor_1141,donor2,3524,4,0.295464073111428,donor2,2534,4,0.267355982274741,kept
NPSAD-20201117-A2-cDNA,Donor_593,donor3,2201,4,0.184539280623795,donor4,1636,4,0.172610255328128,kept
NPSAD-20201117-A2-cDNA,Donor_691,donor4,2119,4,0.177664123417456,donor3,1891,4,0.199514665541253,kept
NPSAD-20201117-C1-cDNA,Donor_108,donor1,3957,6,0.293524219271567,donor1,3203,5,0.290468849188356,kept
NPSAD-20201117-C1-cDNA,Donor_1046,donor2,2560,6,0.189896891921964,donor2,2153,5,0.195248027568695,kept
NPSAD-20201117-C1-cDNA,Donor_194,donor3,2523,6,0.187152288405905,donor3,2033,5,0.184365647955019,kept
NPSAD-20201117-C1-cDNA,Donor_789,donor4,2446,6,0.181440545953564,donor4,1980,5,0.179559263625646,kept
NPSAD-20201117-C1-cDNA,Donor_618,donor5,1990,6,0.147615162079964,donor5,1658,5,0.150358211662284,kept
NPSAD-20201117-C1-cDNA,,donor6,5,6,0.000370892367035086,donor6,0,5,0,removed
NPSAD-20201117-C2-cDNA,Donor_108,donor1,4640,6,0.282410225197809,donor1,3227,5,0.254234617505712,kept
NPSAD-20201117-C2-cDNA,Donor_789,donor2,3157,6,0.19214850882532,donor3,2484,5,0.195698416450012,kept
NPSAD-20201117-C2-cDNA,Donor_194,donor3,3095,6,0.188374923919659,donor2,2490,5,0.196171117939022,kept
NPSAD-20201117-C2-cDNA,Donor_1046,donor4,3010,6,0.183201460742544,donor4,2462,5,0.193965177656976,kept
NPSAD-20201117-C2-cDNA,Donor_618,donor5,2526,6,0.153743152769324,donor5,2030,5,0.159930670448279,kept
NPSAD-20201117-C2-cDNA,,donor6,2,6,0.000121728545343883,donor6,0,5,0,removed
NPSAD-20201118-A1-cDNA,Donor_505,donor1,4754,5,0.331473992469669,donor1,4019,5,0.345750172057811,kept
NPSAD-20201118-A1-cDNA,Donor_104,donor2,3786,5,0.263979919118672,donor2,3040,5,0.261527873365451,kept
NPSAD-20201118-A1-cDNA,Donor_841,donor3,3188,5,0.222284200251011,donor3,2510,5,0.215932553337922,kept
NPSAD-20201118-A1-cDNA,Donor_1080,donor4,1808,5,0.126063310556408,donor4,1543,5,0.132742601514109,kept
NPSAD-20201118-A1-cDNA,Donor_19,donor5,806,5,0.0561985776042393,donor5,512,5,0.0440467997247075,kept
NPSAD-20201118-A2-cDNA,Donor_505,donor1,4494,5,0.312800167049488,donor1,3683,5,0.324093629003872,kept
NPSAD-20201118-A2-cDNA,Donor_104,donor2,3674,5,0.25572492517575,donor2,3098,5,0.272615276311158,kept
NPSAD-20201118-A2-cDNA,Donor_841,donor3,3131,5,0.217929978422774,donor3,2373,5,0.208817317845829,kept
NPSAD-20201118-A2-cDNA,Donor_1080,donor4,2007,5,0.13969513468365,donor4,1699,5,0.149507215769095,kept
NPSAD-20201118-A2-cDNA,Donor_19,donor5,1061,5,0.0738497946683372,donor5,511,5,0.0449665610700458,kept
NPSAD-20201119-A1-cDNA,Donor_1157,donor1,6320,5,0.500514769937436,donor1,5418,3,0.518171384850803,kept
NPSAD-20201119-A1-cDNA,Donor_879,donor2,3274,5,0.259285657717589,donor2,2652,3,0.253634276970161,kept
NPSAD-20201119-A1-cDNA,Donor_1381,donor3,2993,5,0.237031757345371,donor3,2386,3,0.228194338179036,kept
NPSAD-20201119-A1-cDNA,,donor4,33,5,0.00261344737467332,donor4,0,3,0,removed
NPSAD-20201119-A1-cDNA,,donor5,7,5,0.000554367624930704,donor5,0,3,0,removed
NPSAD-20201119-A2-cDNA,Donor_1157,donor1,6134,5,0.482005343391482,donor1,5213,3,0.507496105919003,kept
NPSAD-20201119-A2-cDNA,Donor_879,donor2,3354,5,0.263554926921263,donor2,2591,3,0.252239096573209,kept
NPSAD-20201119-A2-cDNA,Donor_1381,donor3,3175,5,0.249489234637749,donor3,2468,3,0.240264797507788,kept
NPSAD-20201119-A2-cDNA,,donor4,45,5,0.00353606789250354,donor4,0,3,0,removed
NPSAD-20201119-A2-cDNA,,donor5,18,5,0.00141442715700141,donor5,0,3,0,removed
NPSAD-20201119-C1-cDNA,Donor_529,donor1,1935,2,0.545070422535211,donor1,1404,2,0.59215520877267,kept
NPSAD-20201119-C1-cDNA,Donor_452,donor2,1615,2,0.454929577464789,donor2,967,2,0.40784479122733,kept
NPSAD-20201119-C2-cDNA,Donor_529,donor1,3537,2,0.63375739114854,donor1,2579,2,0.588812785388128,kept
NPSAD-20201119-C2-cDNA,Donor_452,donor2,2044,2,0.36624260885146,donor2,1801,2,0.411187214611872,kept
NPSAD-20201120-A1-cDNA,Donor_348,donor1,4729,6,0.248332720684766,donor1,3517,6,0.276081325064762,kept
NPSAD-20201120-A1-cDNA,Donor_454,donor2,4210,6,0.221078611563304,donor3,2538,6,0.199230708846848,kept
NPSAD-20201120-A1-cDNA,Donor_459,donor3,3492,6,0.183374468308565,donor2,2655,6,0.208415103226313,kept
NPSAD-20201120-A1-cDNA,Donor_288,donor4,2543,6,0.13353988342173,donor5,1344,6,0.105502786717953,kept
NPSAD-20201120-A1-cDNA,Donor_825,donor5,2279,6,0.119676521556477,donor4,1683,6,0.132113980689222,kept
NPSAD-20201120-A1-cDNA,Donor_1302,donor6,1790,6,0.0939977944651578,donor6,1002,6,0.0786560954549023,kept
NPSAD-20201120-A2-cDNA,Donor_348,donor1,4510,6,0.247924797977022,donor1,3326,6,0.270208790316029,kept
NPSAD-20201120-A2-cDNA,Donor_454,donor2,4140,6,0.227585069539882,donor3,2488,6,0.202128523844342,kept
NPSAD-20201120-A2-cDNA,Donor_459,donor3,3354,6,0.184376889670716,donor2,2591,6,0.210496384759119,kept
NPSAD-20201120-A2-cDNA,Donor_288,donor4,2271,6,0.12484195481282,donor5,1253,6,0.101795434235113,kept
NPSAD-20201120-A2-cDNA,Donor_825,donor5,2182,6,0.119949425540102,donor4,1631,6,0.132504671378666,kept
NPSAD-20201120-A2-cDNA,Donor_1302,donor6,1734,6,0.095321862459458,donor6,1020,6,0.0828661954667317,kept
NPSAD-20201120-C1-cDNA,Donor_667,donor1,6678,6,0.338075229079127,donor1,5270,6,0.356032968517768,kept
NPSAD-20201120-C1-cDNA,Donor_170,donor2,3922,6,0.198552118665519,donor2,3196,6,0.215916768004324,kept
NPSAD-20201120-C1-cDNA,Donor_966,donor3,3125,6,0.1582038171417,donor3,2107,6,0.142345628969058,kept
NPSAD-20201120-C1-cDNA,Donor_1425,donor4,2602,6,0.131726826304865,donor4,1806,6,0.122010539116336,kept
NPSAD-20201120-C1-cDNA,Donor_314,donor5,1926,6,0.0975041765807725,donor5,1624,6,0.109714903391434,kept
NPSAD-20201120-C1-cDNA,Donor_589,donor6,1500,6,0.075937832228016,donor6,799,6,0.0539791920010809,kept
NPSAD-20201120-C2-cDNA,Donor_667,donor1,6226,6,0.327236413329129,donor1,4945,6,0.344191550080045,kept
NPSAD-20201120-C2-cDNA,Donor_170,donor2,3920,6,0.206033848417954,donor2,3221,6,0.224194334238185,kept
NPSAD-20201120-C2-cDNA,Donor_966,donor3,2984,6,0.156838011142647,donor3,2097,6,0.14595949049906,kept
NPSAD-20201120-C2-cDNA,Donor_1425,donor4,2624,6,0.137916535267529,donor4,1841,6,0.128140878401893,kept
NPSAD-20201120-C2-cDNA,Donor_314,donor5,1788,6,0.0939766635130873,donor5,1497,6,0.104197118396325,kept
NPSAD-20201120-C2-cDNA,Donor_589,donor6,1484,6,0.0779985283296542,donor6,766,6,0.0533166283844922,kept
NPSAD-20201123-C1-cDNA,Donor_1319,donor1,3519,6,0.301516579556165,donor2,1478,5,0.200271002710027,kept
NPSAD-20201123-C1-cDNA,Donor_321,donor2,3428,6,0.29371947562334,donor1,2928,5,0.396747967479675,kept
NPSAD-20201123-C1-cDNA,Donor_12,donor3,2026,6,0.173592665581355,donor3,1253,5,0.169783197831978,kept
NPSAD-20201123-C1-cDNA,Donor_1285,donor4,1456,6,0.124753662925199,donor4,1200,5,0.16260162601626,kept
NPSAD-20201123-C1-cDNA,Donor_783,donor5,1239,6,0.10616056893154,donor5,521,5,0.0705962059620596,kept
NPSAD-20201123-C1-cDNA,,donor6,3,6,0.000257047382400823,donor6,0,5,0,removed
NPSAD-20201123-C2-cDNA,Donor_1319,donor1,4228,6,0.298608658803588,donor2,1769,5,0.215232996714929,kept
NPSAD-20201123-C2-cDNA,Donor_321,donor2,4051,6,0.286107775972879,donor1,3465,5,0.42158413432291,kept
NPSAD-20201123-C2-cDNA,Donor_12,donor3,2406,6,0.169927254749629,donor3,1298,5,0.157926755079693,kept
NPSAD-20201123-C2-cDNA,Donor_783,donor4,1735,6,0.12253690232361,donor5,506,5,0.0615646672344568,kept
NPSAD-20201123-C2-cDNA,Donor_1285,donor5,1734,6,0.12246627586694,donor4,1181,5,0.143691446648011,kept
NPSAD-20201123-C2-cDNA,,donor6,5,6,0.000353132283353344,donor6,0,5,0,removed
NPSAD-20201124-A1-cDNA,Donor_1368,donor1,4859,5,0.267905386778409,donor2,2859,5,0.215529589144365,kept
NPSAD-20201124-A1-cDNA,Donor_603,donor2,4630,5,0.255279263384242,donor1,3702,5,0.279080286468149,kept
NPSAD-20201124-A1-cDNA,Donor_81,donor3,3223,5,0.177703037988642,donor3,2546,5,0.191933660007539,kept
NPSAD-20201124-A1-cDNA,Donor_886,donor4,2716,5,0.149749131609417,donor5,1922,5,0.144892574444026,kept
NPSAD-20201124-A1-cDNA,Donor_1060,donor5,2709,5,0.14936318023929,donor4,2236,5,0.168563889935922,kept
NPSAD-20201124-A2-cDNA,Donor_1368,donor1,4492,5,0.27105961863384,donor2,2495,5,0.20700240603999,kept
NPSAD-20201124-A2-cDNA,Donor_603,donor2,4205,5,0.253741250301714,donor1,3427,5,0.284327553306231,kept
NPSAD-20201124-A2-cDNA,Donor_81,donor3,2967,5,0.179036929761043,donor3,2313,5,0.191902430930059,kept
NPSAD-20201124-A2-cDNA,Donor_886,donor4,2498,5,0.150736181510982,donor5,1793,5,0.148759644901684,kept
NPSAD-20201124-A2-cDNA,Donor_1060,donor5,2410,5,0.145426019792421,donor4,2025,5,0.168007964822036,kept
NPSAD-20201124-C1-cDNA,Donor_1199,donor1,2579,5,0.259352373290426,donor1,1916,5,0.42653606411398,kept
NPSAD-20201124-C1-cDNA,Donor_1121,donor2,2432,5,0.244569589702333,donor4,564,5,0.125556544968833,kept
NPSAD-20201124-C1-cDNA,Donor_433,donor3,2299,5,0.231194690265487,donor2,1364,5,0.303650934995548,kept
NPSAD-20201124-C1-cDNA,Donor_626,donor4,1396,5,0.140386162510056,donor5,76,5,0.0169189670525378,kept
NPSAD-20201124-C1-cDNA,Donor_32,donor5,1238,5,0.124497184231697,donor3,572,5,0.127337488869101,kept
NPSAD-20201124-C2-cDNA,Donor_1199,donor1,2693,5,0.262117967685419,donor1,1882,5,0.422067728190177,kept
NPSAD-20201124-C2-cDNA,Donor_1121,donor2,2492,5,0.242554019855947,donor4,508,5,0.113926889437094,kept
NPSAD-20201124-C2-cDNA,Donor_433,donor3,2407,5,0.234280708584777,donor2,1378,5,0.309037900874636,kept
NPSAD-20201124-C2-cDNA,Donor_626,donor4,1468,5,0.142884952306794,donor5,91,5,0.0204081632653061,kept
NPSAD-20201124-C2-cDNA,Donor_32,donor5,1214,5,0.118162351567063,donor3,600,5,0.134559318232788,kept
NPSAD-20201125-A1-cDNA,Donor_573,donor1,5276,6,0.234864672364672,donor1,4343,5,0.238783813503409,kept
NPSAD-20201125-A1-cDNA,Donor_100,donor2,5217,6,0.232238247863248,donor2,4189,5,0.23031669232461,kept
NPSAD-20201125-A1-cDNA,Donor_96,donor3,4758,6,0.211805555555556,donor3,3866,5,0.212557730371674,kept
NPSAD-20201125-A1-cDNA,Donor_1445,donor4,4150,6,0.184740028490029,donor4,3313,5,0.182153067956895,kept
NPSAD-20201125-A1-cDNA,Donor_617,donor5,3060,6,0.136217948717949,donor5,2477,5,0.136188695843413,kept
NPSAD-20201125-A1-cDNA,,donor6,3,6,0.000133547008547009,donor6,0,5,0,removed
NPSAD-20201125-A2-cDNA,Donor_573,donor1,4521,6,0.237198321091291,donor1,3831,5,0.241657730398032,kept
NPSAD-20201125-A2-cDNA,Donor_100,donor2,4223,6,0.221563483735572,donor2,3532,5,0.222796946950104,kept
NPSAD-20201125-A2-cDNA,Donor_96,donor3,4094,6,0.214795383001049,donor3,3416,5,0.215479719926828,kept
NPSAD-20201125-A2-cDNA,Donor_1445,donor4,3368,6,0.176705141657922,donor4,2775,5,0.175045732668895,kept
NPSAD-20201125-A2-cDNA,Donor_617,donor5,2852,6,0.149632738719832,donor5,2299,5,0.145019870056141,kept
NPSAD-20201125-A2-cDNA,,donor6,2,6,0.000104931794333683,donor6,0,5,0,removed
NPSAD-20201125-C1-cDNA,Donor_1170,donor1,3381,6,0.26555136663525,donor1,2601,6,0.265299877600979,kept
NPSAD-20201125-C1-cDNA,Donor_17,donor2,2671,6,0.209786365064405,donor2,2020,6,0.206038351693186,kept
NPSAD-20201125-C1-cDNA,Donor_963,donor3,2575,6,0.20224630851398,donor3,1943,6,0.198184414524684,kept
NPSAD-20201125-C1-cDNA,Donor_113,donor4,2084,6,0.16368206094879,donor4,1695,6,0.172888616891065,kept
NPSAD-20201125-C1-cDNA,Donor_1397,donor5,1842,6,0.144674835061263,donor5,1518,6,0.154834761321909,kept
NPSAD-20201125-C1-cDNA,Donor_504,donor6,179,6,0.0140590637763117,donor6,27,6,0.00275397796817625,kept
NPSAD-20201125-C2-cDNA,Donor_1170,donor1,4899,6,0.276264591439689,donor1,3144,6,0.254513073747268,kept
NPSAD-20201125-C2-cDNA,Donor_963,donor2,4042,6,0.227936615349913,donor2,3027,6,0.245041690277665,kept
NPSAD-20201125-C2-cDNA,Donor_17,donor3,3742,6,0.211019004116619,donor3,2415,6,0.195499069052052,kept
NPSAD-20201125-C2-cDNA,Donor_113,donor4,2576,6,0.14526588845655,donor4,2049,6,0.165870638711244,kept
NPSAD-20201125-C2-cDNA,Donor_1397,donor5,2305,6,0.129983646309141,donor5,1692,6,0.136970776329637,kept
NPSAD-20201125-C2-cDNA,Donor_504,donor6,169,6,0.00953025432808887,donor6,26,6,0.00210475188213389,kept
NPSAD-20201202-A2-cDNA,Donor_412,donor1,4382,5,0.268291189616115,donor1,3486,5,0.306704205525251,kept
NPSAD-20201202-A2-cDNA,Donor_394,donor2,3666,5,0.22445356027674,donor2,2819,5,0.248020411754355,kept
NPSAD-20201202-A2-cDNA,Donor_680,donor3,3016,5,0.184656829731219,donor3,1804,5,0.158718986450818,kept
NPSAD-20201202-A2-cDNA,Donor_1335,donor4,2966,5,0.181595542766179,donor4,1712,5,0.150624670068626,kept
NPSAD-20201202-A2-cDNA,Donor_23,donor5,2303,5,0.141002877609747,donor5,1545,5,0.13593172620095,kept
NPSAD-20201202-C1-cDNA,Donor_1355,donor1,3964,6,0.231325863678805,donor1,3183,6,0.285215053763441,kept
NPSAD-20201202-C1-cDNA,Donor_137,donor2,3842,6,0.224206349206349,donor2,2710,6,0.242831541218638,kept
NPSAD-20201202-C1-cDNA,Donor_1133,donor3,3059,6,0.178513071895425,donor3,2148,6,0.19247311827957,kept
NPSAD-20201202-C1-cDNA,Donor_1009,donor4,2608,6,0.15219421101774,donor4,1606,6,0.143906810035842,kept
